KBBASE_SIZE,FACT_PROB,NEG_PROB,DRULE_PROB,MAX_RULESPERHEAD,MAX_BODYSIZE,MIN_ARGSLEVEL,LEVELS,RAMIFICATION,TREE_HEIGHT,args,rules,base,mddl,t,b,h,times
10,0.5,0.5,0.5,1,2,2,2,1,1,4.58,5.43,12.05,2.07,1.61,0.79,0.79,0.04
10,0.5,0.5,0.5,1,3,2,2,1,1,4.9,5.52,12.49,2.44,1.69,0.89,0.89,0.04
10,0.5,0.5,0.5,1,4,2,2,1,1,5.0,5.52,12.96,2.77,1.94,0.87,0.87,0.04
10,0.5,0.5,0.5,1,5,2,2,1,1,5.07,5.61,13.21,3.27,1.92,0.94,0.94,0.04
